name,link,date,tags,author
"Операцією на прикордонні рф зірвали наступ окупантів, який планували до переобрання путіна — росдобровольці",https://hromadske.ua/posts/operaciyeyu-na-prikordonni-rf-zirvali-nastup-okupantiv-yakij-planuvali-do-pereobrannya-putina-rosdobrovolci,2024-03-21 14:34:30+02:00,"['російсько-українська війна', 'Курська область', 'Бєлгородська область']",Ірина Сітнікова
"Естонія надасть новий пакет допомоги на €20 млн, до якого ввійдуть артилерійські боєприпаси",https://hromadske.ua/posts/estoniya-nadast-novij-paket-dopomogi-ukrayini-na-euro20-mln-do-yakogo-vvijdut-artilerijski-boyepripasi,2024-03-21 14:23:39+02:00,"['Естонія', 'боєприпаси', 'військова допомога', 'артилерія', 'російсько-українська війна', 'снаряди']",Юстина Лісова
В Раді ініціюють законопроєкт про регулювання Telegram. Що ним пропонують змінити?,https://hromadske.ua/posts/v-radi-iciniyuyut-zakonoproyekt-pro-regulyuvannya-telegram-sho-nim-proponuyut-zminiti,2024-03-21 14:14:13+02:00,"['Верховна Рада', 'Telegram', 'месенджер', 'держрегулювання']",Юстина Лісова
Азарова та його помічницю судитимуть через пропагандистський Telegram-канал,https://hromadske.ua/posts/azarova-ta-jogo-pomichnicyu-suditimut-za-derzhavnu-zradu,2024-03-21 14:06:00+02:00,['микола азаров'],Ірина Сітнікова
На Львівщині жінка за гроші переправляла через кордон своїх псевдонаречених,https://hromadske.ua/posts/prikordonniki-zatrimali-zhinku-yaka-perepravlyala-cholovikiv-za-kordon-odruzhuyuchi-yih-z-soboyu,2024-03-18 23:16:25+02:00,"['кордон', 'підозра', 'Держприкордонслужба', 'ДПСУ']",Роман Мельник
"Повалій і Лорак, які потрапили у ЗМІ через російські паспорти, досі мають звання народних артисток України",https://hromadske.ua/posts/povalij-i-lorak-yaki-potrapili-u-zmi-cherez-rosijski-pasporti-dosi-mayut-zvannya-narodnih-artistok-ukrayini,2024-03-18 22:48:17+02:00,"['музиканти', 'громадянство РФ', 'артисти', 'співак']",Вікторія Коломієць
Польща та Німеччина утворять бронетанкову коаліцію на підтримку України ,https://hromadske.ua/posts/polsha-ta-nimechchina-utvoryat-bronetankovu-koaliciyu-na-pidtrimku-ukrayini,2024-03-18 22:41:43+02:00,"['коаліція', 'Польща', 'військова допомога', 'танки']",Роман Мельник
Міноборони запровадить нову систему навчання для мобілізованих медиків. Що зміниться?,https://hromadske.ua/posts/minoboroni-zaprovadit-novu-sistemu-navchannya-dlya-mobilizovanih-medikiv-sho-zminitsya,2024-03-18 22:03:16+02:00,"['мобілізація', 'Міністерство оборони України', 'медики']",Роман Мельник
На Херсонщині троє чоловіків знайшли дрон та намагалися розібрати його бойову частину. Усі вони загинули,https://hromadske.ua/posts/na-hersonshini-troye-cholovikiv-znajshli-dron-ta-namagalisya-rozibrati-jogo-bojovu-chastinu-usi-voni-zaginuli,2024-03-18 21:45:19+02:00,"['безпілотник', 'дрони', 'Херсонщина', 'російсько-українська війна']",Роман Мельник
Кличко закликав Bihus.Info передати правоохоронцям дані з розслідування про ексначальника метрополітену ,https://hromadske.ua/posts/klichko-zaklikav-bihusinfo-peredati-pravoohoroncyam-dani-z-rozsliduvannya-pro-eksnachalnika-metropolitenu,2024-03-18 21:44:50+02:00,"['метро', 'Віталій Кличко', 'Bihus.info', 'Київський метрополітен']",Анетт Абрамова
МОЗ за два роки зафіксувало зростання кількості українців з діагнозом ПТСР. Які симптоми?,https://hromadske.ua/posts/moz-za-dva-roki-zafiksuvalo-zrostannya-kilkosti-ukrayinciv-z-diagnozom-ptsr-yaki-simptomi,2024-03-18 21:21:25+02:00,"['МОЗ', ""здоров'я"", 'ПТСР', 'НСЗУ', ""психічне здоров'я"", 'російсько-українська війна']",Анетт Абрамова
Кабмін вніс до Верховної Ради законопроєкт про збільшення чисельності ДПСУ до 15 тисяч,https://hromadske.ua/posts/kabmin-vnis-do-verhovnoyi-radi-zakonoproyekt-pro-zbilshennya-chiselnosti-dpsu-do-15-tisyach,2024-03-18 21:19:02+02:00,"['Кабмін', 'Верховна Рада', 'прикордонники', 'Держприкордонслужба', 'законопроєкт', 'Кабінет міністрів України']",Роман Мельник
"Від початку 2024 року армія рф скинула у 16 разів більше авіабомб, ніж за весь 2023 — Міноборони",https://hromadske.ua/posts/vid-pochatku-2024-roku-armiya-rf-skinula-u-16-raziv-bilshe-aviabomb-nizh-za-ves-2023-zastupnik-minoboroni,2024-03-18 20:52:08+02:00,"['рф', 'боєприпаси', 'ЗСУ', 'авіабомби', 'російсько-українська війна']",Роман Мельник
Ще три родини з дітьми змогли виїхати з окупації — Лубінець,https://hromadske.ua/posts/she-tri-rodini-z-ditmi-vdalosya-vivezti-z-okupaciyi-lubinec,2024-03-18 20:36:46+02:00,"['Донецька область', 'діти', 'окуповані території', 'омбудсмен', 'Запорізька область', 'російсько-українська війна', 'Енергодар', 'Дмитро Лубінець']",Анетт Абрамова
У Сенаті звернуться до Байдена з вимогою визнати рф державою-спонсором тероризму ,https://hromadske.ua/posts/u-senati-zvernutsya-do-bajdena-z-vimogoyu-viznati-rf-derzhavoyu-sponsorkoyu-terirozmu-yep,2024-03-18 20:21:20+02:00,"['США', 'Сенат США', 'володимир путін', 'росія', 'Джо Байден', 'спонсори тероризму']",Роман Мельник
Офіс генпрокурора зафіксував понад 800 спроб кібератак на держустанови. Що саме рф постійно атакує?,https://hromadske.ua/posts/ofis-genprokurora-zafiksuvav-ponad-800-sprob-kiberatak-na-derzhustanovi-sho-same-rf-postijno-atakuye,2024-03-18 20:20:15+02:00,"['кібератаки', 'кібербезпека', 'Офіс генпрокурора', 'російсько-українська війна', 'Андрій Костін']",Анетт Абрамова
В Україні через блокаду польського кордону подешевшало борошно,https://hromadske.ua/posts/v-ukrayini-cherez-blokadu-polskogo-kordonu-podeshevshalo-boroshno,2024-03-15 18:01:00+02:00,"['Польща', 'блокада', 'кордон', 'Ціни']",Маркіян Климковецький
«Не можемо відпустити на самоплин»: Міноборони роз'яснило нові правила рекрутингу,https://hromadske.ua/posts/ne-mozhemo-vidpustiti-na-samoplin-minoboroni-rozyasnilo-novi-pravila-rekrutingu,2024-03-15 17:27:58+02:00,"['військовослужбовці', 'мобілізація', 'ЗСУ', 'Міноборони', 'російсько-українська війна']",Оксана Іваницька
